Name,Title,aiconalt,View,State,View1,asizebase
RAJ MOHAN REDDY MUNAGALA,Waste of money. Don't buy this product by look,1.0 out of 5 stars,"Reviewed in India on September 1, 2019",Verified Purchase,"Guys don't buy this product, highly noisy and we r facing problems with in 2 nd usage.. Worst product ever seen... Fraud company and waste of money",
Amazon Customer,Good,5.0 out of 5 stars,"Reviewed in India on May 30, 2021",Verified Purchase,Very good,One person found this helpful
Ginto Francis,Does the job but not recommended,3.0 out of 5 stars,"Reviewed in India on July 14, 2020",Verified Purchase,"Quality and finishing of the material and company packing are not meeting the expectations.

Overall just does the job",
Jon,Very hard to clean,4.0 out of 5 stars,"Reviewed in India on March 31, 2022",Verified Purchase,"Ok product, not a great one for the price",
Kumar C P,Fruit juicer  plastic,3.0 out of 5 stars,"Reviewed in India on February 19, 2021",Verified Purchase,Fruit Juicer plastic not good in condition while delivered to me . Plz report to the company to replace it. Or otherwise tell me I will write to the company directly.,One person found this helpful
Kiran,Variety Mixture Grinder with good quality and make,5.0 out of 5 stars,"Reviewed in India on January 18, 2021",Verified Purchase,Good Mixture Grinder,One person found this helpful
Narayanan,Not worth the price,1.0 out of 5 stars,"Reviewed in India on September 18, 2020",Verified Purchase,"Jar is not working within 2 months of purchase.

Quality of zodiac is not worth the price.

Buy simple models with low cost.

Extra features are not that easy to use. We are not using that now. Quality of jars could be improved.",
Anusha,Alright,3.0 out of 5 stars,"Reviewed in India on July 19, 2020",Verified Purchase,"Overall an okay product, I gave a 3 star because the citrus juicer gave up within few months of use.",
zain,Performance very low,1.0 out of 5 stars,"Reviewed in India on June 8, 2020",Verified Purchase,First time got d product with low performance as jar is not grinding...got replacement again got worst product and packaging...very much disappointed thought of good product would be delivered on replacement but dat also too worst and returned d product still amount is not refunded to my account....,
Nilesh,"Highly recommend, not to buy.",2.0 out of 5 stars,"Reviewed in India on March 22, 2019",Verified Purchase,"I personally suggest don’t go for it bec. You wont get service.
Mooter is too noisey
But build quality is good.
I received faulty juicer jar and i cant contact service center for replacement. Bec. Both The service center number are unavailable.",
Saffick,Good product,5.0 out of 5 stars,"Reviewed in India on November 5, 2019",Verified Purchase,Very good product. It has many options. Bought it in best price offer. Thanks to Amazon,One person found this helpful
Deepu,Good quality product as usual from preethi,5.0 out of 5 stars,"Reviewed in India on August 15, 2021",Verified Purchase,Gud quality product from preethi. All the jars are good.,One person found this helpful
AparnaSriram,Great product,5.0 out of 5 stars,"Reviewed in India on March 5, 2020",Verified Purchase,Great product but makes a lot of noise. Otherwise no problems so far. Been using it for the past two and half years.,2 people found this helpful
sandeep,Bad experience,1.0 out of 5 stars,"Reviewed in India on June 12, 2020",Verified Purchase,"Master chef plus jar of this mixer grinder is not working properly, After buying this product within 1 week master chef plus jar is not working properly ,so I called call center but the number are given in the manual are not working. I am very disappointed with this product",
Amazon Customer,Very good,5.0 out of 5 stars,"Reviewed in India on February 13, 2021",Verified Purchase,Delivered good,One person found this helpful
Varun Kumar,No issues expect with the sound,4.0 out of 5 stars,"Reviewed in India on August 14, 2021",Verified Purchase,Very useful for us to mix wheat flour daily. It hardly takes 3 mins to properly mixup. But it makes horribly loud noise.,
RAJUL,Product as described,5.0 out of 5 stars,"Reviewed in India on March 5, 2020",Verified Purchase,Product as described,2 people found this helpful
Udaykumar J Nair,Nice Product,5.0 out of 5 stars,"Reviewed in India on November 14, 2018",Verified Purchase,Well the Product has well met our expectations.Nice product and Quality. Trust its stays long....Will recommend this product to others,One person found this helpful
VJ,Excellent Buy,5.0 out of 5 stars,"Reviewed in India on October 13, 2019",Verified Purchase,"WOW..! Love it Love it Love it..! Amazing buy, easy and user friendly, and delivers what it says..!",One person found this helpful
Imran,Not worthy. Master chefs Jar is filmsy.,1.0 out of 5 stars,"Reviewed in India on February 7, 2021",Verified Purchase,Within just 6 months of using for mostly kneading flour it's master chefs jar stopped working. Now this costly grinder is of no use to me. Amazon team please assist.,One person found this helpful
Amazon Customer,Excellent durable product,5.0 out of 5 stars,"Reviewed in India on November 8, 2019",Verified Purchase,"Utility wise this product is great.little more noise level than others but then you are getting the best output from this machine, the best part is durability no product can bear Preethi. Full points on easy to use aspect.design is very asthetic makes it easy to clean.",One person found this helpful
Amazon Customer,100%Helpful for Kitchen,5.0 out of 5 stars,"Reviewed in India on October 14, 2020",Verified Purchase,Excellent product For Kitchen It’s Look is wow working smoothly 100%Money worth Product,One person found this helpful
Amazon Customer,Not worth the price,2.0 out of 5 stars,"Reviewed in India on August 9, 2020",Verified Purchase,"Its not worth the price. Atta maker doesnt work properly, it cant handle the load. Jar quality is not so good, it looks cheap and i dont think it will last long than 2 or 3 yrs. It makes lot of noise.",
Dilip,👎,5.0 out of 5 stars,"Reviewed in India on July 17, 2022",Verified Purchase,Nice one my relation is having this type so I ordered. Worth one grip is nice and grinding good,
arya pksh,"Very good mixer, but sound is slightly higher",4.0 out of 5 stars,"Reviewed in India on October 3, 2020",Verified Purchase,Good mixer with multiple uses. The juicer jar really removes all unwanted parts of a fruit. Only problem is sound is little higher than a normal one(may be due to higher power),
Farsath Raja,"Rust formation,very noicy,not easy to use",1.0 out of 5 stars,"Reviewed in India on October 31, 2018",Verified Purchase,"Worst ever product from Preethi brand. very noisy, mixer jars is very poor in quality, rust formation on steel jars, chutney jar didn't chop anything... I am totally disappointed in this preethi zodiac mixer product... our old preethi chefpro plus model is 100 times than this zodiac model.",2 people found this helpful
Suren,Horrible and terrific noise,3.0 out of 5 stars,"Reviewed in India on August 22, 2019",Verified Purchase,"Noise level is high and unbearable.
Improvement is compulsory as it is very irritating and disturbing during operation
Can I get customer care support plz provide",
Bala,I like it,5.0 out of 5 stars,"Reviewed in India on August 16, 2019",Verified Purchase,Noise level is over at the time of using master chef jar. Otherwise i like it very much,2 people found this helpful
Keerthi,Features are good,4.0 out of 5 stars,"Reviewed in India on June 28, 2022",Verified Purchase,"I did not like the way it sounds
I like features and different jar blades and all",
David Carmel,Thanks to Amazon team for your prompt action for the support to delivered the original product,5.0 out of 5 stars,"Reviewed in India on August 18, 2021",Verified Purchase,Video Player is loading.,2 people found this helpful
prathyusha,Good quality,4.0 out of 5 stars,"Reviewed in India on October 1, 2020",Verified Purchase,It is little bit more noisy. It is easy to clean and user friendly.in this budget it is a good product.,
KAVI,Cheap Plastic Poor quality Product,1.0 out of 5 stars,"Reviewed in India on August 25, 2019",Verified Purchase,"Pathetic product very disappointed Cheap Plastic is used in this product.
Got broken on the 1st use.
Toooo noisy
Not at all good for juice extraction..
not worth for 7k price range.",
Sneha k.,Good quality worth the price just it's noisy otherwise ok,5.0 out of 5 stars,"Reviewed in India on August 7, 2020",Verified Purchase,it's very good food processor knead atta in a min,2 people found this helpful
Bharadwaj,Noisy,5.0 out of 5 stars,"Reviewed in India on August 4, 2019",Verified Purchase,Product is good but more noisy.,3 people found this helpful
Sweta karmokar,Complete loss. Highly disappointed! Terrible service by Preethi.,1.0 out of 5 stars,"Reviewed in India on July 29, 2020",Verified Purchase,My product has stopped working in a month. No person for service is coming from last 7-8 days. Horrible service by Preethi. Preethi zodiac is so expensive and stopped working in a month.,One person found this helpful
satish saladi,Nice product,5.0 out of 5 stars,"Reviewed in India on July 10, 2020",Verified Purchase,Actually I bought this item mainly for atta kneeding  and its flawless. But master chef jar is little delicate. Worth buying,One person found this helpful
