Name,Title,aiconalt,View,State,View1,asizebase
Amazon Customer,Need improvements,3.0 out of 5 stars,"Reviewed in India on May 5, 2021",Verified Purchase,"Initially created lot of noise now it's running smooth. Good product but have some drawbacks.
1) small jar lid is not tight, my walls got dirty twice because everything got out of lid.
2) medium jar lid don't have gasket although nothing is leaking still it will b safe to have gasket.",One person found this helpful
Yashaswini,Not working,1.0 out of 5 stars,"Reviewed in India on August 24, 2021",Verified Purchase,Video Player is loading.,
sumita g.,Pretty good so far,4.0 out of 5 stars,"Reviewed in India on July 20, 2021",Verified Purchase,"Love it but a few issues:

-should come with replacement rubber rings (must remove these whenever you wash else can trap bacteria! Beware! But the rubber wears out easily.

-hard to wash under the blade, should come with a brush shaped and sized trust can reach there.",
Shrreya Bhatachaarya,Not bad if used cautiously,4.0 out of 5 stars,"Reviewed in India on April 6, 2019",Verified Purchase,"I have been using this for over 3 months now. Good to make juices, puree, chutneys & soup. Be careful about hot mixtures, the steam can cause the lid to open & spill. I always use a cloth and hold the top tightly when blending just to be extra cautious. Too much liquid can also cause spillage, rather batch blend than fill it all the way up. It is a bit noisy, so good idea to blend in rounds of 15 seconds. Its a sleek looking mixer set compared to others.",One person found this helpful
PerachiGopal,Mixie purchase review,1.0 out of 5 stars,"Reviewed in India on December 27, 2019",Verified Purchase,The Philips make given is not the Philips make . The cable card wire and all the the parts of the mixie is not durable. The seller is cheating the public. Get this items from local shop you can check the product . Little bit may be cost in local but durable if you purchase locally,One person found this helpful
Souranu Maji,Broken and Used product.,4.0 out of 5 stars,"Reviewed in India on October 23, 2020",Verified Purchase,The top the jar was shattered. The rubber was entirely decayed on one side( in the images you can see). And even the seal was broken while I unpack the box for the 1st time. Amazon should check the products before deployment.. The sellers are becoming fraudulent in nature. So I returned the product. And consecutively I faced the defective issues for the same product two times back to back. First time handle was broken and that time I replaced it.. but agiain received faulty product,
Afsal Abdulkhani,Good product,3.0 out of 5 stars,"Reviewed in India on August 15, 2021",Verified Purchase,"Product is good, Colour is attractive, Noise is not high too as I read in other reviews.

Second jar doesn't have washer/ rubber bedding, the motor comes with a 2 pin connector, the jars are made of thin metal.

I guess at this price range, it's a good choice.",
RK,Not worth spending a penny,2.0 out of 5 stars,"Reviewed in India on September 24, 2021",Verified Purchase,"The build quality is poor. Didn't expect that from Philips
Also, the lock is very poor as the lid cover is not at all tight and always spills out if any liquid is used.
Very unsatisfied with the performance and quality of the product. My recommendation is not to spend any penny on it.",
Yash Parmar,Best brand Phillips,5.0 out of 5 stars,"Reviewed in India on March 10, 2022",Verified Purchase,"Received used product first time which was replaced, thanks to amazon's excellent support.

Black color looks very nice. Produt is powerfull. Noise is expected but make a weird nose when motor stops, which i read from other review that it is normal in this model.

Overall satified with the product. Must buy.",
Ramesh,Good Mixer,5.0 out of 5 stars,"Reviewed in India on February 28, 2021",Verified Purchase,I have been using it from the last 2 months mostly for making idli/dosa batter. No complaints and works as intended. Long term reliability i am not sure. As it is a Philips product hoping that it will last for many years.,
jagadeesh konanki,totally waste of money,1.0 out of 5 stars,"Reviewed in India on December 9, 2020",Verified Purchase,"totally waste product, any one  don't buy this item, totally waste heavy noise and cup plastic also very very low quality, plastic mixed into food items , Amazon you loose your credibility for this type of products, returnable also not available",
suravi s chowdhury,Good one,4.0 out of 5 stars,"Reviewed in India on August 20, 2021",Verified Purchase,"Using this perticular grinder over 4 months and it working well. It is noisy but can't do nothing about this. Product is sturdy. Easy to clean. Grind the masala very smooth. There are 3 different jar along with this grinder. Quality wise those jars are good. . .

Highly recommended",
Nandini Syam,Not so good,3.0 out of 5 stars,"Reviewed in India on November 10, 2021",Verified Purchase,Containers are too small usually get overflowed with small quantity. Since blades are non-detachable so cleaning the containers are not so flexible. Blades are not upto the mark. We have used old model of Philips mixer but those are much better then now a days mixer.,
Abhisek,Good product,5.0 out of 5 stars,"Reviewed in India on May 31, 2021",Verified Purchase,"Good build quality. Blades look good so far. Only issue is with the small container, which has a rubber seal on its cap where did gets stuck and is difficult to clean. Otherwise it's a good performing mixer",
kiran,Good mixer grinding machine,5.0 out of 5 stars,"Reviewed in India on November 26, 2020",Verified Purchase,Worth purchasing. Got it at 2.6k during festival sales. Thank you Amazon. Got Total 7 years warranty including 2 years extended warranty from Philips during festival sales.  Good grinding machine. Grinds very well  within minutes.,
Chirag Bhajeewala,Poor quality product.,1.0 out of 5 stars,"Reviewed in India on September 20, 2020",Verified Purchase,"Very poor quality, only one sticker mentioned on product with brand name. Wire used was 2 pin and also through some other company. Jar quality is so thin. We can easily band with the help of thumb and fingers. No where written brand name of jars. Mid sized jar cover is without gasket. So highly chances to burst at the time of use. Avoid buying this product. Heavy noice too.",
Amazon Customer,Great,5.0 out of 5 stars,"Reviewed in India on August 25, 2021",Verified Purchase,Each of the three jars have a different blade. Size of the medium sized jar is good. Doesn’t occupy much space in my kitchen. It was delivered the same day. Very happy with my purchase.,
